Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-09-06,Ante Delija,Marcin Tybura,Yes,50.5,52.3,1.8,0.0462,-102,Yes,Yes,0.98
2025-09-06,Kaue Fernandes,Harry Hardwick,No,67.7,86.5,18.8,0.7308,-210,Yes,Yes,0.48
2025-09-06,Brad Tavares,Robert Bryczek,Yes,37.3,67.3,0.7,0.3464,168,No,No,-1.0
2025-09-06,Andreas Gustafsson,Rinat Fakhretdinov,Yes,47.2,76.3,19.4,0.526,112,No,No,-1.0
2025-08-16,Carlos Prates,Geoff Neal,No,66.7,67.2,0.5,0.3433,-200,Yes,Yes,0.5
2025-08-16,Edson Barboza,Drakkar Klose,Yes,51.0,56.5,3.7,0.1306,-104,No,No,-1.0
2025-08-16,Karine Silva,Dione Barbosa,No,66.7,67.8,1.2,0.3568,-200,Yes,Yes,0.5
2025-08-09,Iasmin Lucindo,Angela Hill,No,63.2,75.2,12.0,0.5047,-172,Yes,Yes,0.58
2025-08-09,Christian Rodriguez,Andre Fili,Yes,32.8,72.6,1.2,0.4525,205,No,No,-1.0
2025-08-02,Danny Silva,Kevin Vallejos,No,78.9,55.0,30.0,0.1004,-375,No,No,-1.0
2025-08-02,Nick Klein,Andrey Pulyaev,No,55.8,66.7,18.6,0.3344,-126,No,No,-1.0
2025-07-19,Max Holloway,Dustin Poirier,No,55.0,71.0,16.1,0.4203,-122,Yes,Yes,0.82
2025-06-28,Alexandre Pantoja,Kai Kara-France,No,71.4,76.3,4.9,0.5266,-250,Yes,Yes,0.4
2025-06-28,Renato Moicano,Beneil Dariush,No,52.8,63.1,12.1,0.2612,-112,No,No,-1.0
2025-06-28,Felipe Lima,Payton Talbott,Yes,40.7,66.9,3.4,0.3378,146,No,No,-1.0
2025-06-21,Ignacio Bahamondes,Rafael Fiziev,Yes,44.6,78.7,19.7,0.5749,124,No,No,-1.0
2025-06-21,Myktybek Orolbai,Tofiq Musayev,No,65.0,86.5,21.5,0.7308,-186,Yes,Yes,0.54
2025-06-21,Bogdan Grad,Muhammad Naimov,No,71.4,64.1,31.3,0.2818,-250,No,No,-1.0
2025-06-21,Daria Zhelezniakova,Melissa Mullins,Yes,32.8,62.4,29.6,0.2486,205,Yes,Yes,2.05
2025-06-14,Miranda Maverick,Rose Namajunas,No,71.0,59.4,26.0,0.1873,-245,No,No,-1.0
2025-06-14,Andre Petroski,Edmen Shahbazyan,No,62.7,61.2,19.9,0.2247,-168,No,No,-1.0
