age,height_cm,weight_lbs,reach_inches,age_in_prime,age_past_prime,stance_orthodox,stance_southpaw,stance_switch,sig_strikes_landed_per_min,striking_accuracy,striking_defense,striking_differential,defensive_efficiency,striking_volume_control,distance_accuracy_last_3,clinch_accuracy_last_3,ground_output_per_min_last_3,leg_strike_rate_last_3,knockdowns_last_3,striking_accuracy_last_3,sig_strikes_landed_per_min_last_3,head_strike_rate_last_3,body_strike_rate_last_3,ground_strike_rate_last_3,distance_strike_rate_last_3,distance_accuracy_lifetime,clinch_accuracy_lifetime,ground_output_per_min_lifetime,leg_strike_rate_lifetime,knockdowns_lifetime,head_strike_rate_lifetime,body_strike_rate_lifetime,ground_strike_rate_lifetime,distance_strike_rate_lifetime,sig_strikes_landed_per_min_lifetime,striking_accuracy_lifetime,takedown_avg_per_15min,takedown_accuracy,takedown_defense,submission_avg_per_15min,total_fights,wins,losses,draws,has_fight_history,finish_rate,ko_rate,submission_rate,decision_rate,title_fight_experience,avg_fight_duration_rounds,first_round_finish_rate,first_round_ko_rate,early_finish_rate_last_3,early_finish_rate_last_5,round_3_fight_rate,round_3_win_rate,round_3_finish_rate,round_3_performance_score,win_rate_last_3,finish_rate_last_3,ko_rate_last_3,win_rate_last_5,finish_rate_last_5,ko_rate_last_5,performance_trend,athleticism_decline,current_win_streak,current_loss_streak,fights_in_last_year,activity_rate,days_since_last_fight,days_between_last_2_fights,long_layoff_over_1yr,long_layoff_over_2yr,fights_since_last_win,years_since_last_win,has_ever_won,losses_since_last_win,decision_losses_since_last_win,finish_losses_since_last_win,recent_vs_career_win_rate,win_rate_last_3_years,wins_last_3_years,losses_last_3_years,finish_rate_last_3_years,recent_losses_last_2,recent_finish_losses_last_2,recent_finish_loss_last_fight,recent_finish_loss_ratio_last_2,time_decayed_win_rate,time_decayed_finish_rate,time_decayed_ko_rate,avg_opponent_win_rate,avg_beaten_opponent_win_rate,avg_lost_to_opponent_win_rate,avg_opponent_total_fights,avg_beaten_opponent_total_fights,opponent_quality_score,age_x_years_since_last_win,age_x_fights_since_last_win,age_x_recent_vs_career_decline,age_x_days_since_last_fight,age_x_years_since_last_fight,age_x_fights_in_last_year,youth_form_score,recent_sig_strike_diff_last_3,recent_knockdown_diff_last_3,recent_control_time_sec_last_3,recent_control_time_diff_last_3,fighter_id,fighter_name
0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.39,0.5,-0.4600000000000004,0.1146788990825688,0.8944954128440367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087,Steve Kozola
37.0,177.8,170.0,72.0,0.0,1.0,1.0,0.0,0.0,19.5,0.37,0.5,15.469999999999999,0.12406947890818858,4.838709677419355,0.3393665158371041,0.125,0.16666666666666669,0.06060606060606061,0.0,0.3607843137254902,1.7000000000000002,0.7651515151515151,0.17424242424242425,0.11363636363636363,0.8712121212121212,0.3393665158371041,0.125,0.16666666666666669,0.06060606060606061,0.0,0.7651515151515151,0.17424242424242425,0.11363636363636363,0.8712121212121212,1.7000000000000002,0.3607843137254902,3.18,0.5,0.0,0.8,2.0,0.0,2.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2293.0,105.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.6742831541218638,0.0,0.0,33.5,0.0,0.0,0.0,74.0,0.0,84841.0,232.2819986310746,74.0,0.0,-18.5,-0.5,217.0,181.5,2088,Derrick Krantz
39.0,188.0,170.0,73.0,0.0,1.0,1.0,0.0,0.0,60.15384615384615,0.49,0.61,56.043846153846154,0.1484184914841849,14.635972300205875,0.5675197816593589,0.2777777777777778,0.1111111111111111,0.19928951593532318,3.0,0.5758006217017279,5.333333333333333,0.6533988192311097,0.1473116648335672,0.016339869281045753,0.9457813428401662,0.48911206579383043,0.5393772893772893,0.158974358974359,0.14571427142286794,3.0,0.6975797498183695,0.15670597875876283,0.050226366770484414,0.8904691810840737,4.715384615384615,0.5047955665531842,0.96,0.18,0.59,0.9,13.0,9.0,4.0,0.0,1.0,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.0,2.4615384615384617,0.2222222222222222,0.3333333333333333,0.0,0.25,0.6923076923076923,0.6666666666666666,0.2222222222222222,0.5384615384615384,0.6666666666666666,0.3333333333333333,0.5,0.8,0.4,0.5,-0.13333333333333341,0.0,1.0,0.0,4.0,4.0,1880.0,252.0,1.0,1.0,0.0,5.147159479808351,1.0,0.0,0.0,0.0,0.10769230769230775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7477657862607231,0.4593833803852754,0.37568953388899506,0.6753855215283207,0.6690314092086891,0.6896822742474916,28.384615384615383,24.88888888888889,-0.020650865038802535,200.73921971252568,0.0,0.0,73320.0,200.73921971252568,156.0,0.0,21.333333333333332,1.0,126.0,-11.666666666666666,2089,James Krause
38.0,185.4,170.0,0.0,0.0,1.0,1.0,0.0,0.0,66.75,0.47,0.59,62.87,0.1520618556701031,17.203608247422682,0.38329259597935694,0.45138888888888884,0.13333333333333333,0.2512238953956745,0.0,0.41026957168578293,5.7555555555555555,0.6435432325002877,0.10523287210403776,0.03643799962818368,0.8533804300675466,0.34598008528239005,0.532986111111111,0.5166666666666667,0.2134179215467559,0.0,0.6026574243752157,0.18392465407802833,0.15232849972113777,0.69503532255066,5.1499999999999995,0.4352531991725005,1.53,0.5,0.6,0.9,4.0,2.0,2.0,0.0,1.0,0.25,0.25,0.0,0.75,0.0,2.5,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.0,0.48333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.5,0.25,0.0,-0.16666666666666669,0.0,1.0,0.0,4.0,4.0,4484.0,217.0,1.0,1.0,1.0,12.870636550308008,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.4313517748326133,0.0,0.0,0.7663249031670085,0.7757575757575758,0.504594820384294,16.5,13.0,0.1084651021493127,489.0841889117043,38.0,0.0,170392.0,466.507871321013,152.0,0.0,20.0,-1.0,110.33333333333333,-43.333333333333336,2090,Pascal Krauss
55.0,172.7,170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.82,1.0,0.6,-1.6500000000000004,0.242914979757085,0.33198380566801616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4.1,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091,Rene Kronvold
34.0,182.9,155.0,73.0,0.0,0.0,1.0,0.0,0.0,48.5,0.5,0.46,42.79,0.08056042031523643,8.493870402802102,0.3614883984153933,0.42424242424242425,0.26666666666666666,0.0056179775280898875,0.0,0.41428866832092637,3.7666666666666666,0.7176966292134832,0.276685393258427,0.0449438202247191,0.797752808988764,0.3614883984153933,0.42424242424242425,0.26666666666666666,0.0056179775280898875,0.0,0.7176966292134832,0.276685393258427,0.0449438202247191,0.797752808988764,3.7666666666666666,0.41428866832092637,2.74,1.0,0.75,2.1,2.0,0.0,2.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,508.0,259.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.7073863636363636,0.0,0.0,27.0,0.0,0.0,0.0,68.0,0.0,17272.0,47.28815879534565,68.0,0.0,-5.5,-0.5,83.5,-78.5,2092,Kaynan Kruschewsky
51.0,188.0,205.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093,Jorgen Kruth
33.0,190.5,205.0,77.0,1.0,0.0,1.0,0.0,0.0,28.3,0.54,0.44,25.72,0.17054263565891473,10.968992248062015,0.36032594856124267,0.25,0.06666666666666667,0.2886904761904762,0.0,0.4119132501485443,1.8,0.4702380952380952,0.24107142857142858,0.047619047619047616,0.8095238095238094,0.4578174222823512,0.5528549249611869,0.7816666666666667,0.2047450260828258,5.0,0.600830684964103,0.19442428895307123,0.2314305222493429,0.566325440333337,3.3083333333333336,0.5485317802460985,2.17,0.38,0.53,1.4,20.0,11.0,9.0,0.0,1.0,0.8,0.35,0.45,0.2,0.0,1.7,0.5454545454545454,0.75,1.0,0.6666666666666666,0.25,0.4,0.0,0.25,0.3333333333333333,1.0,0.0,0.6,0.8,0.3333333333333333,-0.26666666666666666,0.0,0.0,1.0,4.0,4.0,137.0,105.0,0.0,0.0,2.0,2.751540041067762,1.0,2.0,0.0,2.0,0.04999999999999993,0.3333333333333333,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.39835162284270836,0.6778378188240578,0.2738407188518893,0.761204481792717,0.6764705882352942,0.26785714285714285,25.0,34.0,0.08172268907563027,90.80082135523614,66.0,0.0,4521.0,12.37782340862423,132.0,0.0,-3.0,-0.6666666666666666,53.0,36.0,2094,Nikita Krylov
36.0,190.5,185.0,75.0,0.0,1.0,0.0,1.0,0.0,0.93,0.45,0.39,-2.4699999999999998,0.11470588235294119,0.2735294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095,Mariusz Ksiazkiewicz
27.0,175.3,170.0,74.0,1.0,0.0,1.0,0.0,0.0,2.11,0.5,0.37,-4.859999999999999,0.05308464849354375,0.30272596843615496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096,Eliezer Kubanza
42.0,0.0,135.0,0.0,0.0,1.0,1.0,0.0,0.0,1.85,0.71,0.33,-2.5900000000000003,0.07432432432432431,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097,Junya Kudo
43.0,0.0,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098,John Kuhner
36.0,182.9,185.0,73.0,0.0,1.0,1.0,0.0,0.0,26.75,0.54,0.54,23.13,0.14917127071823205,7.389502762430939,0.4597222222222222,0.7698412698412698,0.3,0.25,2.0,0.6166700275593198,2.7999999999999994,0.5178571428571429,0.23214285714285712,0.2142857142857143,0.49404761904761907,0.4217147435897436,0.6607142857142857,0.525,0.2125,3.0,0.5883928571428572,0.19910714285714284,0.3107142857142857,0.43720238095238095,2.5999999999999996,0.5834702626049737,2.3,0.55,0.79,0.0,4.0,1.0,3.0,0.0,1.0,0.75,0.25,0.5,0.25,0.0,2.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.05,0.3333333333333333,1.0,1.0,0.25,0.75,1.0,0.08333333333333331,0.0,0.0,1.0,4.0,4.0,4428.0,203.0,1.0,1.0,2.0,13.330595482546201,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.2217972529037685,1.0,1.0,0.6623695445920303,0.7,0.2166086864853468,21.0,20.0,0.09667826270293063,479.90143737166323,72.0,0.0,159408.0,436.435318275154,144.0,0.0,-1.6666666666666667,0.6666666666666666,70.33333333333333,-42.0,2099,Michael Kuiper
41.0,172.7,155.0,72.0,0.0,1.0,1.0,0.0,0.0,28.333333333333332,0.38,0.67,26.703333333333333,0.4110429447852761,17.382413087934562,0.3004855275443511,0.8333333333333334,0.35555555555555557,0.03781004234724743,0.0,0.40162577373405917,2.088888888888889,0.6199166498622034,0.34227330779054915,0.1839080459770115,0.6100692343886536,0.3004855275443511,0.8333333333333334,0.35555555555555557,0.03781004234724743,0.0,0.6199166498622034,0.34227330779054915,0.1839080459770115,0.6100692343886536,2.088888888888889,0.40162577373405917,1.2,1.0,0.71,0.4,3.0,1.0,2.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.3833333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4673.0,217.0,1.0,1.0,1.0,13.388090349075975,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.3252962894385827,0.0,0.0,0.683282726045884,0.6875,0.2270580296896086,20.333333333333332,16.0,0.09208839406207829,548.911704312115,41.0,0.0,191593.0,524.5530458590007,123.0,0.0,8.0,0.0,165.33333333333334,-50.666666666666664,2100,Anton Kuivanen
39.0,0.0,135.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.4,0.36,-3.0,0.06545454545454546,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101,Maiju Kujala
25.0,165.1,125.0,66.0,0.0,0.0,1.0,0.0,0.0,2.8,0.24,0.46,-1.87,0.09850107066381157,0.5995717344753747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,0.6,0.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102,Sumit Kumar
41.0,172.7,170.0,70.0,0.0,1.0,1.0,0.0,0.0,55.0,0.44,0.63,52.17,0.2226148409893993,19.434628975265017,0.44973236819480267,0.8847222222222223,0.22222222222222224,0.31996288001327194,0.0,0.5092841400125941,3.9111111111111114,0.5151383186097632,0.16489880137696486,0.05490232673883289,0.7508554186885653,0.40822126196170483,0.7468750000000001,0.16666666666666669,0.27974488728268126,0.0,0.5681719207755043,0.15208319194181455,0.04117674505412467,0.7904142912891513,3.666666666666667,0.4538585298460469,0.25,0.33,0.8,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.45,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,-0.16666666666666669,0.0,2.0,0.0,4.0,4.0,2097.0,217.0,1.0,1.0,2.0,7.025325119780972,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4179519525506233,0.0,0.0,0.6871288641191572,0.6721967963386728,0.4680406212664277,37.75,42.0,0.08166247002889804,288.03832991101984,82.0,0.0,85977.0,235.39219712525667,164.0,0.0,20.666666666666668,0.0,43.0,-202.33333333333334,2103,Aleksei Kunchenko
33.0,193.0,240.0,76.0,1.0,0.0,1.0,0.0,0.0,45.0,0.58,0.45,42.55,0.18367346938775508,18.36734693877551,0.3763440860215054,0.6666666666666666,0.0,0.06666666666666667,0.0,0.4166666666666667,3.0,0.8444444444444444,0.08888888888888889,0.0,0.7777777777777778,0.3763440860215054,0.6666666666666666,0.0,0.06666666666666667,0.0,0.8444444444444444,0.08888888888888889,0.0,0.7777777777777778,3.0,0.4166666666666667,1.45,0.75,0.9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,172.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,24.0,0.0,0.0,0.0,33.0,0.0,5676.0,15.540041067761807,33.0,0.0,-11.0,0.0,26.0,-295.0,2104,Rizvan Kuniev
0.0,182.9,235.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.57,-0.99,0.28643216080402006,0.5025125628140703,0.0,0.0,0.1,0.0,0.0,0.1,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.1,0.1,4.97,0.4,1.0,2.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7369.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-11.0,0.0,195.0,168.0,2105,Keigo Kunihara
44.0,177.8,170.0,71.0,0.0,1.0,1.0,0.0,0.0,17.6,0.44,0.41,13.680000000000001,0.10459183673469387,4.4897959183673475,0.37215018221883217,0.6592592592592593,0.15555555555555556,0.34888888888888886,0.0,0.4267873661953218,1.5777777777777777,0.46148148148148144,0.18962962962962962,0.08518518518518518,0.7118518518518518,0.4121789982201882,0.5955555555555556,0.09333333333333334,0.41933333333333334,0.0,0.46688888888888885,0.11377777777777778,0.05111111111111111,0.7437777777777778,1.6266666666666665,0.46042024580414964,1.59,0.2,0.28,0.3,5.0,3.0,2.0,0.0,1.0,0.4,0.0,0.4,0.4,0.0,2.2,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,0.2866666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6,0.4,0.0,-0.26666666666666666,0.0,3.0,0.0,4.0,4.0,3105.0,847.0,1.0,1.0,2.0,11.222450376454484,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.4461187016254814,0.3378431635499363,0.0,0.663015873015873,0.6392857142857142,0.6986111111111111,23.8,16.666666666666668,-0.0355952380952381,493.7878165639973,88.0,0.0,136620.0,374.0451745379877,176.0,0.0,-33.666666666666664,-0.6666666666666666,326.0,104.33333333333333,2106,Kiichi Kunimoto
26.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107,Jon Kunneman
42.0,177.8,155.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.32,0.45,15.2,0.11842105263157894,5.0,0.30465686274509807,0.25,0.06666666666666667,0.3179723502304147,0.0,0.31032967032967035,1.3833333333333333,0.5460829493087558,0.1359447004608295,0.03225806451612903,0.935483870967742,0.30465686274509807,0.25,0.06666666666666667,0.3179723502304147,0.0,0.5460829493087558,0.1359447004608295,0.03225806451612903,0.935483870967742,1.3833333333333333,0.31032967032967035,1.99,0.25,0.33,0.7,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3665.0,189.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.8041871921182266,0.0,0.0,28.5,0.0,0.0,0.0,84.0,0.0,153930.0,421.43737166324433,84.0,0.0,-24.0,-0.5,192.5,90.0,2108,Leo Kuntz
36.0,195.6,170.0,77.0,0.0,1.0,0.0,0.0,1.0,0.73,0.73,0.31,-0.6000000000000001,0.23308270676691728,0.5488721804511277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109,Korey Kuppe
