event_date,f1_name,f2_name,weight_class,model_prob_f1,model_prob_f2,base_confidence,adjusted_confidence,prediction_correct,fighter1_odds,fighter2_odds,is_favorite,f1_top1_striking_volume_control,f1_top2_striking_differential,f1_top3_age,f2_top1_striking_volume_control,f2_top2_striking_differential,f2_top3_days_since_last_fight
2025-05-17,Gilbert Burns,Michael Morales,Welterweight,0.1371881514787674,0.8628118485212326,0.7256236970424652,0.561100556099801,True,370,-480,False,0.9505660377358496,-0.1518840579710132,39.0,2.137755102040817,2.973333333333334,266.0
2025-05-10,Benoit Saint Denis,Kyle Prepolec,Lightweight,0.7747696936130524,0.22523030638694763,0.5495393872261047,0.5495393872261047,True,-1400,830,True,1.1418002466091246,0.4791666666666665,29.0,0.6808510638297872,-1.5,2065.0
2025-08-09,Elijah Smith,Toshiomi Kazama,Bantamweight,0.7603631094098091,0.2396368905901909,0.5207262188196182,0.5207262188196182,True,-820,570,True,1.0,0.0,23.0,0.289855072463768,-3.2666666666666675,364.0
2025-11-22,Nurullo Aliev,Shem Rock,Lightweight,0.7592330500483513,0.2407669499516487,0.5184661000967026,0.5184661000967026,True,-320,260,True,1.5882352941176472,0.6666666666666667,24.0,0.8627450980392156,-0.4666666666666668,0.0
2025-10-04,Josh Emmett,Youssef Zalal,Featherweight,0.24284770339727402,0.757152296602726,0.514304593205452,0.514304593205452,True,360,-460,False,0.8923643054277829,-0.4159999999999999,40.0,1.7303370786516856,1.181818181818182,231.0
2025-12-06,Antonio Trocoli,Mansur Abdul-Malik,Middleweight,0.276721715927124,0.723278284072876,0.44655656814575195,0.44655656814575195,True,980,-1800,False,0.2417582417582418,-2.3,34.0,1.9197530864197536,1.655555555555556,175.0
2025-02-22,Mansur Abdul-Malik,Nick Klein,Middleweight,0.7153179794549942,0.2846820205450058,0.4306359589099884,0.4306359589099884,True,-1350,810,True,9.666666666666666,5.2,28.0,0.7307692307692308,-0.6999999999999997,0.0
2025-02-15,Calvin Kattar,Youssef Zalal,Featherweight,0.2884306311607361,0.7115693688392639,0.42313873767852783,0.42313873767852783,True,350,-450,False,0.7609827381496027,-1.3420512820512815,37.0,1.6943231441048034,1.06,105.0
2025-03-08,King Green,Mauricio Ruffy,Lightweight,0.2902490645647049,0.7097509354352951,0.4195018708705902,0.4195018708705902,True,400,-550,False,1.564481268011527,2.008974358974358,39.0,1.0757575757575757,0.333333333333333,112.0
2025-09-06,Robert Ruchala,William Gomis,Featherweight,0.23955322802066803,0.760446771979332,0.5208935439586639,0.40690103622868756,True,220,-270,False,0.6938775510204082,-1.0,27.0,1.2318840579710144,0.6399999999999997,189.0
2025-10-25,Louie Sutherland,Valter Walker,Heavyweight,0.2993256375193596,0.7006743624806404,0.4013487249612808,0.4013487249612808,True,320,-405,False,0.6,-0.4,31.0,0.7894736842105263,-0.2666666666666666,105.0
2025-03-22,Carlos Ulberg,Jan Blachowicz,Light Heavyweight,0.6976875066757202,0.3023124933242798,0.39537501335144043,0.39537501335144043,True,-330,265,True,1.8916408668730649,2.4,35.0,1.2201822744683664,0.5556666666666672,602.0
2025-02-22,Jean Silva,Melsik Baghdasaryan,Featherweight,0.6973489820957184,0.3026510179042816,0.39469796419143677,0.39469796419143677,True,-490,380,True,1.4150197628458496,1.1666666666666663,28.0,1.7003484320557491,1.6749999999999998,588.0
2025-11-22,Arman Tsarukyan,Dan Hooker,Lightweight,0.690952904522419,0.309047095477581,0.38190580904483795,0.38190580904483795,True,-750,530,True,2.4342955622576476,2.017575757575758,29.0,1.08447888027993,0.3072727272727271,462.0
2025-01-18,Jailton Almeida,Serghei Spivac,Heavyweight,0.6864795684814453,0.3135204315185547,0.3729591369628906,0.3729591369628906,True,-450,350,True,6.937931034482758,2.1525,34.0,0.8873096446700507,-0.3083333333333335,161.0
2025-04-26,Anthony Smith,Zhang Mingyang,Light Heavyweight,0.3145834505558014,0.6854165494441986,0.3708330988883972,0.3708330988883972,True,295,-370,False,0.7193597340656166,-1.0787499999999994,37.0,1.4782608695652175,1.1,154.0
2025-11-01,Donte Johnson,Sedriques Dumas,Middleweight,0.6849736347794533,0.3150263652205467,0.36994726955890656,0.36994726955890656,True,-350,280,True,2.0,0.5,26.0,0.5730550284629982,-1.0714285714285714,49.0
2025-11-22,Belal Muhammad,Ian Machado Garry,Welterweight,0.3162332773208618,0.6837667226791382,0.36753344535827637,0.36753344535827637,True,235,-290,False,1.1917176470588238,0.6790000000000007,37.0,1.6849765258215956,1.945333333333332,210.0
2025-02-22,Henry Cejudo,Song Yadong,Bantamweight,0.3167988434433937,0.6832011565566063,0.3664023131132126,0.3600469165430148,True,210,-255,False,1.2424698795180722,0.69,38.0,1.2231478726569471,0.714285714285714,350.0
2025-02-08,Kody Steele,Rongzhu,Lightweight,0.3202257752418518,0.6797742247581482,0.3595484495162964,0.3595484495162964,True,-350,280,True,0.4719999999999999,-4.4,30.0,0.6835616438356165,-1.925,154.0
2025-12-06,Henry Cejudo,Payton Talbott,Bantamweight,0.18300408869981766,0.8169959113001823,0.6339918226003647,0.3584625957815677,True,205,-250,False,1.1876467136150235,0.5684444444444443,38.0,2.059649122807017,2.0133333333333328,161.0
2025-12-06,Fares Ziam,Nazim Sadykhov,Lightweight,0.726894348859787,0.273105651140213,0.453788697719574,0.3528889109073384,True,-188,158,True,1.7114427860696515,1.0592592592592591,28.0,0.8659147869674185,-0.7133333333333338,168.0
2025-05-03,Daniel Marcos,Montel Jackson,Bantamweight,0.276631236076355,0.723368763923645,0.44673752784729004,0.352130599929969,True,188,-225,False,1.392282958199357,1.626666666666667,32.0,2.0628272251308903,1.3533333333333335,294.0
2025-06-21,Myktybek Orolbai,Tofiq Musayev,Catch Weight,0.7579473257064819,0.24205267429351807,0.5158946514129639,0.34936745574979017,True,-186,156,True,0.9857142857142857,-0.0444444444444447,27.0,1.0,0.0,0.0
2025-06-28,Charles Oliveira,Ilia Topuria,Lightweight,0.3258213400840759,0.6741786599159241,0.34835731983184814,0.34835731983184814,True,320,-405,False,1.0718799368088467,0.1605882352941177,36.0,1.2215272348188686,0.7083333333333326,245.0
2025-09-06,Brendson Ribeiro,Oumar Sy,Light Heavyweight,0.3268073797225952,0.6731926202774048,0.34638524055480957,0.34638524055480957,True,420,-560,False,0.6705202312138729,-1.1399999999999997,29.0,1.850746268656716,1.2666666666666662,84.0
2025-04-05,Josh Emmett,Lerone Murphy,Featherweight,0.3281444162130356,0.6718555837869644,0.34371116757392883,0.34371116757392883,True,260,-320,False,0.9172363281250002,-0.322857142857142,40.0,1.713881019830028,1.6799999999999995,161.0
2025-06-14,Kris Moutinho,Malcolm Wellmaker,Bantamweight,0.33362680673599243,0.6663731932640076,0.33274638652801514,0.33274638652801514,True,980,-1800,False,0.3280254777070064,-7.033333333333333,33.0,0.6666666666666666,-0.6000000000000001,49.0
2025-10-11,Joel Alvarez,Vicente Luque,Welterweight,0.6649120450019836,0.33508795499801636,0.3298240900039673,0.3298240900039673,True,-650,410,True,1.5826645264847512,1.3444444444444446,32.0,1.01223813980275,0.0492753623188404,126.0
2025-06-28,Alexandre Pantoja,Kai Kara-France,Flyweight,0.6615743935108185,0.3384256064891815,0.32314878702163696,0.32314878702163696,True,-250,205,True,1.2437703141928491,0.75,35.0,1.434228060156101,1.2672222222222218,315.0
2025-06-07,Bruno Silva,Joshua Van,Flyweight,0.33898116648197174,0.6610188335180283,0.3220376670360565,0.3220376670360565,True,520,-720,False,0.8653378706854643,-0.4859649122807017,36.0,1.5507662835249043,2.738095238095238,91.0
2025-10-04,Cory Sandhagen,Merab Dvalishvili,Bantamweight,0.3390410989522934,0.6609589010477066,0.3219178020954132,0.3219178020954132,True,330,-420,False,1.7132199861207498,1.827111111111112,33.0,1.7906462898177131,1.9084444444444448,119.0
2025-11-15,Angela Hill,Fatima Kline,Women's Strawweight,0.34013067185878754,0.6598693281412125,0.3197386562824249,0.3197386562824249,True,440,-590,False,1.1127413520811047,0.5269047619047624,40.0,1.795321637426901,1.5111111111111115,126.0
2025-01-11,Austin Bashi,Christian Rodriguez,Featherweight,0.3441857099533081,0.6558142900466919,0.3116285800933838,0.3116285800933838,True,-260,215,True,0.6590909090909092,-0.4999999999999998,24.0,1.1386861313868617,0.4222222222222225,182.0
2025-05-10,Ivan Erslan,Navajo Stirling,Light Heavyweight,0.34748420119285583,0.6525157988071442,0.30503159761428833,0.30503159761428833,True,265,-330,False,0.8666666666666667,-0.3999999999999999,34.0,2.4375,3.066666666666667,147.0
2025-09-27,Navajo Stirling,Rodolfo Bellato,Light Heavyweight,0.6506216004490852,0.34937839955091476,0.30124320089817047,0.30124320089817047,True,-270,220,True,2.764705882352941,4.0,28.0,0.8968105065666042,-0.6111111111111107,105.0
2025-07-19,Adam Fugitt,Islam Dulatov,Welterweight,0.3508114740252495,0.6491885259747505,0.29837705194950104,0.29837705194950104,True,320,-460,False,1.1336760925449871,0.4333333333333331,36.0,1.5000000000000002,1.4000000000000004,0.0
2025-02-08,Dricus Du Plessis,Sean Strickland,Middleweight,0.6461738049983978,0.3538261950016022,0.29234760999679565,0.29234760999679565,True,-220,184,True,1.4665782786432435,1.7595833333333335,31.0,1.3547091206665671,1.4448484848484844,252.0
2025-09-06,Harry Hardwick,Kaue Fernandes,Lightweight,0.13782671093940735,0.8621732890605927,0.7243465781211853,0.28973863124847415,True,176,-210,False,0.3333333333333333,-3.1999999999999997,31.0,3.9444444444444446,3.533333333333333,168.0
2025-06-21,Curtis Blaydes,Rizvan Kuniev,Heavyweight,0.6443987935781479,0.3556012064218521,0.2887975871562958,0.2887975871562958,True,-240,198,True,1.4863110930845669,0.8414035087719298,34.0,0.8035714285714286,-0.7333333333333334,0.0
2025-11-01,Phil Rowe,Seokhyeon Ko,Welterweight,0.28820791095495224,0.7117920890450478,0.4235841780900955,0.285558232654161,True,152,-180,False,0.8805194805194804,-0.4380952380952387,35.0,3.3000000000000003,1.5333333333333337,133.0
2025-01-18,Islam Makhachev,Renato Moicano,Lightweight,0.6426025032997131,0.35739749670028687,0.28520500659942627,0.28520500659942627,True,-1200,750,True,1.905422913196372,1.0191666666666663,34.0,1.182077780799565,0.5250980392156865,112.0
2025-10-04,Jiri Prochazka,Khalil Rountree Jr.,Light Heavyweight,0.6411220133304596,0.3588779866695404,0.2822440266609192,0.2822440266609192,True,-194,162,True,0.9770114942528736,-0.1104761904761906,33.0,0.9141905570430352,-0.2576470588235295,105.0
2025-08-09,Joselyne Edwards,Priscila Cachoeira,Women's Bantamweight,0.6410312652587891,0.35896873474121094,0.2820625305175781,0.2820625305175781,True,-420,330,True,1.509803921568627,1.5599999999999987,30.0,0.6410810810810811,-2.012121212121212,147.0
2025-12-06,Karine Silva,Maycee Barber,Women's Flyweight,0.36086343228816986,0.6391365677118301,0.2782731354236603,0.2782731354236603,True,184,-220,False,1.154867256637168,0.3888888888888888,31.0,1.6722783389450055,1.815151515151515,637.0
2025-10-04,Jakub Wiklacz,Patchy Mix,Bantamweight,0.6387500315904617,0.36124996840953827,0.27750006318092346,0.27750006318092346,True,280,-350,False,1.2432432432432432,0.6000000000000001,29.0,0.7052023121387283,-3.4000000000000004,119.0
2025-10-25,Mario Bautista,Umar Nurmagomedov,Bantamweight,0.3631799966096878,0.6368200033903122,0.2736400067806244,0.2736400067806244,True,460,-620,False,1.4004893964110932,1.3638888888888894,32.0,2.7756448710257957,2.8190476190476197,280.0
2025-08-16,Carlos Prates,Geoff Neal,Welterweight,0.6353152543306351,0.36468474566936493,0.27063050866127014,0.27063050866127014,True,200,-200,True,0.8254580520732883,-0.7240000000000002,32.0,1.082946063934657,0.3272222222222223,294.0
2025-02-01,Kaan Ofli,Muhammad Naimov,Featherweight,0.3655770719051361,0.6344229280948639,0.2688458561897278,0.2688458561897278,True,310,-390,False,0.3870967741935484,-1.9,32.0,0.8453608247422679,-0.3750000000000004,224.0
2025-08-09,Angela Hill,Iasmin Lucindo,Women's Strawweight,0.2987670600414276,0.7012329399585724,0.4024658799171448,0.26836142478785496,True,144,-172,False,1.12126500608176,0.5661728395061729,40.0,1.1566820276497698,0.3777777777777782,154.0
2025-05-03,Gillian Robertson,Marina Rodriguez,Women's Strawweight,0.6337734460830688,0.36622655391693115,0.2675468921661377,0.2675468921661377,True,-270,220,True,0.9375419744795168,-0.1722222222222216,30.0,1.4934254888739045,1.3938095238095245,210.0
2025-06-07,Quillan Salkilld,Yanal Ashmouz,Lightweight,0.6337201446294785,0.36627985537052155,0.2674402892589569,0.2674402892589569,True,-420,330,True,11.999999999999998,1.2,25.0,0.8356164383561642,-0.5333333333333341,273.0
2025-05-10,Alexa Grasso,Natalia Silva,Women's Flyweight,0.36641551554203033,0.6335844844579697,0.26716896891593933,0.26716896891593933,True,194,-235,False,1.1131040303861577,0.4123076923076931,32.0,2.253968253968254,2.6333333333333333,245.0
2025-02-15,Dylan Budka,Edmen Shahbazyan,Middleweight,0.3704250156879425,0.6295749843120575,0.259149968624115,0.259149968624115,True,520,-720,False,0.2781954887218045,-1.6,25.0,1.206572769953052,0.5333333333333341,175.0
2025-06-07,Julianna Pena,Kayla Harrison,Women's Bantamweight,0.3713117390871048,0.6286882609128952,0.2573765218257904,0.2573765218257904,True,500,-700,False,1.7928425952865874,1.6515151515151518,36.0,4.870370370370369,3.483333333333333,245.0
2025-02-22,Anthony Hernandez,Brendan Allen,Middleweight,0.62770114839077,0.37229885160923004,0.2554022967815399,0.2554022967815399,True,-335,270,True,1.2834133936140153,0.742962962962963,32.0,1.046645188401737,0.1479999999999997,147.0
2025-01-18,Diego Ferreira,Grant Dawson,Lightweight,0.3737387955188751,0.6262612044811249,0.25252240896224976,0.25252240896224976,True,200,-245,False,1.458201892744479,1.2911111111111104,40.0,1.4773082942097029,0.8472222222222225,98.0
