event_name,event_date,event_url,fighter1,fighter2,fighter1_odds,fighter2_odds,fighter1_prob,fighter2_prob
UFC 239: Jones vs. Santos,Jul 6th 2019,https://www.bestfightodds.com/events/ufc-239-jones-vs-santos-1686,Alejandro Perez,Yadong Song,175,-213,0.3636,0.6805
UFC 239: Jones vs. Santos,Jul 6th 2019,https://www.bestfightodds.com/events/ufc-239-jones-vs-santos-1686,Edmen Shahbazyan,Jack Marshman,-625,450,0.8621,0.1818
UFC 239: Jones vs. Santos,Jul 6th 2019,https://www.bestfightodds.com/events/ufc-239-jones-vs-santos-1686,Chance Rencountre,Ismail Naurdiev,400,-556,0.2,0.8476
UFC 239: Jones vs. Santos,Jul 6th 2019,https://www.bestfightodds.com/events/ufc-239-jones-vs-santos-1686,Julia Avila,Pannie Kianzad,-227,187,0.6942,0.3484
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Aspen Ladd,Germaine de Randamie,-139,110,0.5816,0.4762
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Ricky Simon,Urijah Faber,-357,275,0.7812,0.2667
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Darren Elkins,Ryan Hall,-125,100,0.5556,0.5
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Josh Emmett,Mirsad Bektic,137,-164,0.4219,0.6212
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Karl Roberson,Wellington Turman,-213,175,0.6805,0.3636
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Cezar Ferreira,Marvin Vettori,162,-189,0.3817,0.654
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,John Allan,Mike Rodriguez,350,-455,0.2222,0.8198
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Andre Fili,Sheymon Moraes,-152,125,0.6032,0.4444
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Julianna Pena,Nicco Montano,-200,170,0.6667,0.3704
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Jonathan Martinez,Liu Pingyuan,150,-175,0.4,0.6364
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Brianna van Buren,Livia Renata Souza,-111,-111,0.5261,0.5261
UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Benito Lopez,Vince Morales,100,-125,0.5,0.5556
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Leon Edwards,Rafael Dos Anjos,-125,100,0.5556,0.5
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Aleksei Oleinik,Walt Harris,137,-164,0.4219,0.6212
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Greg Hardy,Juan Adams,-111,-111,0.5261,0.5261
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Dan Hooker,James Vick,-143,120,0.5885,0.4545
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Alexander Hernandez,Francisco Trinaldo,-227,187,0.6942,0.3484
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Andrei Arlovski,Ben Rothwell,162,-189,0.3817,0.654
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Alex Caceres,Steven Peterson,-125,100,0.5556,0.5
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Irene Aldana,Raquel Pennington,-152,125,0.6032,0.4444
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Klidson Abreu,Sam Alvey,-175,150,0.6364,0.4
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Jennifer Maia,Roxanne Modafferi,-143,120,0.5885,0.4545
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Gabriel Silva,Ray Borg,150,-189,0.4,0.654
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Domingo Pilarte,Felipe Colares,-357,275,0.7812,0.2667
UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-dos-anjos-vs-edwards-1717,Jin Soo Son,Mario Bautista,-189,150,0.654,0.4
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Frankie Edgar,Max Holloway,275,-357,0.2667,0.7812
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Cristiane Justino,Felicia Spencer,-500,380,0.8333,0.2083
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Geoff Neal,Niko Price,-357,275,0.7812,0.2667
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Arman Tsarukyan,Olivier Aubin-Mercier,-172,140,0.6324,0.4167
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Krzysztof Jotko,Marc-Andre Barriault,-175,150,0.6364,0.4
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Alexis Davis,Viviane Araujo,162,-189,0.3817,0.654
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Hakeem Dawodu,Yoshinori Horie,-400,300,0.8,0.25
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Gavin Tucker,Seung Woo Choi,100,-125,0.5,0.5556
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Alexandre Pantoja,Deiveson Figueiredo,-125,100,0.5556,0.5
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Gillian Robertson,Sarah Frota,-152,125,0.6032,0.4444
UFC 240: Holloway vs. Edgar,Jul 27th 2019,https://www.bestfightodds.com/events/ufc-240-holloway-vs-edgar-1713,Erik Koch,Kyle Stewart,100,-125,0.5,0.5556
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Liz Carmouche,Valentina Shevchenko,700,-1250,0.125,0.9259
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Mike Perry,Vicente Luque,200,-250,0.3333,0.7143
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Humberto Bandenay,Luiz Garagorri,125,-152,0.4444,0.6032
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Ilir Latifi,Volkan Oezdemir,150,-175,0.4,0.6364
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Oskar Piechota,Rodolfo Vieira,175,-213,0.3636,0.6805
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Bobby Moffett,Enrique Barzola,137,-164,0.4219,0.6212
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Aleksei Kunchenko,Gilbert Burns,-139,110,0.5816,0.4762
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Ciryl Gane,Raphael Pessoa,-455,350,0.8198,0.2222
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Marina Rodriguez,Tecia Torres,140,-172,0.4167,0.6324
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Raulian Paiva,Rogerio Bontorin,-111,-111,0.5261,0.5261
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Chris Gutierrez,Geraldo de Freitas,125,-152,0.4444,0.6032
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Alex da Silva,Rodrigo Vargas,-333,250,0.7691,0.2857
UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,Polyana Viana,Veronica Macedo,125,-152,0.4444,0.6032
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Daniel Cormier,Stipe Miocic,-139,110,0.5816,0.4762
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Anthony Pettis,Nate Diaz,-139,110,0.5816,0.4762
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Paulo Costa,Yoel Romero,130,-161,0.4348,0.6169
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Gabriel Benitez,Sodiq Yusuff,240,-303,0.2941,0.7519
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Derek Brunson,Ian Heinisch,130,-161,0.4348,0.6169
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Devonte Smith,Khama Worthy,-1000,600,0.9091,0.1429
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Cory Sandhagen,Raphael Assuncao,-250,200,0.7143,0.3333
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Christos Giagos,Drakkar Klose,150,-175,0.4,0.6364
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Casey Kenney,Manny Bermudez,140,-172,0.4167,0.6324
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Hannah Cifers,Jodie Esquibel,-303,240,0.7519,0.2941
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Brandon Davis,Kyung Ho Kang,170,-200,0.3704,0.6667
UFC 241: Cormier vs. Miocic 2,Aug 17th 2019,https://www.bestfightodds.com/events/ufc-241-cormier-vs-miocic-2-1709,Sabina Mazo,Shana Dobson,-139,110,0.5816,0.4762
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Dustin Poirier,Khabib Nurmagomedov,350,-455,0.2222,0.8198
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Edson Barboza,Paul Felder,-139,110,0.5816,0.4762
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Davi Ramos,Islam Makhachev,300,-400,0.25,0.8
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Curtis Blaydes,Shamil Abdurakhimov,-500,380,0.8333,0.2083
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Diego Ferreira,Mairbek Taisumov,225,-278,0.3077,0.7354
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Andrea Lee,Joanne Calderwood,-222,180,0.6894,0.3571
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Lerone Murphy,Zubaira Tukhugov,250,-333,0.2857,0.7691
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Liana Jojua,Sarah Moras,-161,130,0.6169,0.4348
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Ottman Azaitar,Teemu Packalen,-200,170,0.6667,0.3704
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Belal Muhammad,Takashi Sato,-400,300,0.8,0.25
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Muslim Salikhov,Nordine Taleb,100,-125,0.5,0.5556
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Omari Akhmedov,Zak Cummings,-125,100,0.5556,0.5
UFC 242: Khabib vs. Poirier,Sep 7th 2019,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Don Madge,Fares Ziam,-172,140,0.6324,0.4167
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Jeremy Stephens,Yair Rodriguez,110,-139,0.4762,0.5816
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Alexa Grasso,Carla Esparza,-164,137,0.6212,0.4219
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Askar Askarov,Brandon Moreno,-172,140,0.6324,0.4167
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Irene Aldana,Vanessa Melo,-625,450,0.8621,0.1818
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Martin Bravo,Steven Peterson,-125,100,0.5556,0.5
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Carlos Huachin,Jose Quinonez,130,-161,0.4348,0.6169
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Kyle Nelson,Marco Polo Reyes,-111,-111,0.5261,0.5261
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Angela Hill,Ariane Carnelossi,-125,100,0.5556,0.5
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Sergio Pettis,Tyson Nam,-357,275,0.7812,0.2667
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Paul Craig,Vinicius Moreira,-111,-111,0.5261,0.5261
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Bethe Correia,Sijara Eubanks,240,-333,0.2941,0.7691
UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Claudio Puelles,Marcos Mariano,-303,240,0.7519,0.2941
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Joanna Jedrzejczyk,Michelle Waterson,-333,250,0.7691,0.2857
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Cub Swanson,Kron Gracie,162,-189,0.3817,0.654
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,James Vick,Niko Price,125,-152,0.4444,0.6032
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Amanda Ribas,Mackenzie Dern,150,-175,0.4,0.6364
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Luis Pena,Matt Frevola,-161,130,0.6169,0.4348
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Eryk Anders,Gerald Meerschaert,-139,110,0.5816,0.4762
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Devin Clark,Ryan Spann,150,-175,0.4,0.6364
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Mike Davis,Thomas Gifford,-303,240,0.7519,0.2941
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Alex Morono,Max Griffin,110,-139,0.4762,0.5816
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Deiveson Figueiredo,Tim Elliott,-189,162,0.654,0.3817
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Andre Ewell,Marlon Vera,125,-152,0.4444,0.6032
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Hector Aldana,Miguel Baeza,200,-250,0.3333,0.7143
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Andrew Sanchez,Marvin Vettori,300,-400,0.25,0.8
UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,J.J. Aldrich,Lauren Mueller,-172,140,0.6324,0.4167
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Ben Askren,Demian Maia,-172,140,0.6324,0.4167
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Michael Johnson,Stevie Ray,-250,200,0.7143,0.3333
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Beneil Dariush,Frank Camacho,-175,150,0.6364,0.4
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Ciryl Gane,Don'tale Mayes,-278,225,0.7354,0.3077
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Laureano Staropoli,Muslim Salikhov,140,-172,0.4167,0.6324
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Ashley Yoder,Randa Markos,110,-139,0.4762,0.5816
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Alex White,Rafael Fiziev,162,-189,0.3817,0.654
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Enrique Barzola,Movsar Evloev,170,-200,0.3704,0.6667
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Maurice Greene,Sergei Pavlovich,200,-250,0.3333,0.7143
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Alexandra Albu,Loma Lookboonmee,110,-139,0.4762,0.5816
UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Jeff Hughes,Raphael Pessoa,-250,200,0.7143,0.3333
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Jorge Masvidal,Nate Diaz,-152,125,0.6032,0.4444
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Darren Till,Kelvin Gastelum,187,-227,0.3484,0.6942
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Stephen Thompson,Vicente Luque,-111,-111,0.5261,0.5261
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Blagoy Ivanov,Derrick Lewis,-111,-111,0.5261,0.5261
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Gregor Gillespie,Kevin Lee,-164,137,0.6212,0.4219
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Corey Anderson,Johnny Walker,140,-172,0.4167,0.6324
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Makwan Amirkhani,Shane Burgos,200,-250,0.3333,0.7143
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Brad Tavares,Edmen Shahbazyan,137,-164,0.4219,0.6212
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Andrei Arlovski,Jairzinho Rozenstruik,137,-164,0.4219,0.6212
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Jennifer Maia,Katlyn Chookagian,137,-164,0.4219,0.6212
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Chance Rencountre,Lyman Good,100,-125,0.5,0.5556
UFC 244: Masvidal vs. Diaz,Nov 2nd 2019,https://www.bestfightodds.com/events/ufc-244-masvidal-vs-diaz-1771,Hakeem Dawodu,Julio Arce,-139,110,0.5816,0.4762
UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,Calvin Kattar,Zabit Magomedsharipov,240,-303,0.2941,0.7519
UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,Alexander Volkov,Greg Hardy,-333,250,0.7691,0.2857
UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,Danny Roberts,Zelim Imadaev,200,-250,0.3333,0.7143
UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,Ed Herman,Khadis Ibragimov,170,-200,0.3704,0.6667
UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,Anthony Rocco Martin,Ramazan Emeev,110,-139,0.4762,0.5816
