date,main_fight_id,fighter1,fighter2,odds1,odds2,prob1,prob2,pick,pick_odds,pick_prob,ev1,ev2,winner,pick_correct,actual_pnl,bet,skip_reason,error,female
2025-01-12,3109.0,Amanda Ribas,Mackenzie Dern,-194,162,0.5843069106340408,0.41569308936595917,Amanda Ribas,-194.0,0.5843069106340408,-0.11450396017315467,0.08911589413881305,Amanda Ribas,True,0.5154639175257731,False,favorite confidence (58.4% < 65.0%),False,True
2025-01-12,482.0,Carlston Harris,Santiago Ponzinibbio,130,-154,0.42968612909317017,0.5703138709068298,Santiago Ponzinibbio,-154.0,0.5703138709068298,-0.01172190308570864,-0.059352446686137816,Santiago Ponzinibbio,True,0.6493506493506493,False,favorite confidence (57.0% < 65.0%),False,False
2025-01-12,483.0,Abdul Razak Alhassan,Cesar Almeida,215,-260,0.32052090764045715,0.6794790923595428,Cesar Almeida,-260.0,0.6794790923595428,0.009640859067440055,-0.05918279519447911,Cesar Almeida,True,0.38461538461538464,False,edge (-4.3% < 5.0%),False,False
2025-01-12,484.0,Chris Curtis,Roman Kopylov,198,-240,0.40339091420173645,0.5966090857982635,Roman Kopylov,-240.0,0.5966090857982635,0.20210492432117466,-0.15480379511912662,Roman Kopylov,True,0.4166666666666667,False,favorite confidence (59.7% < 65.0%),False,False
2025-01-12,485.0,Austin Bashi,Christian Rodriguez,-260,215,0.44854630529880524,0.5514536947011948,Christian Rodriguez,215.0,0.5514536947011948,-0.37893588497088504,0.7370791383087634,Christian Rodriguez,True,2.15,False,min_fights,False,False
2025-01-12,486.0,Punahele Soriano,Uros Medic,198,-240,0.5717650949954987,0.42823490500450134,Punahele Soriano,198.0,0.5717650949954987,0.7038599830865859,-0.3933338845769564,Punahele Soriano,True,1.98,True,,False,False
2025-01-18,468.0,Islam Makhachev,Renato Moicano,-1200,750,0.70351143181324,0.29648856818675995,Islam Makhachev,-1200.0,0.70351143181324,-0.23786261553565663,1.5201528295874596,Islam Makhachev,True,0.08333333333333333,False,favorite cap (-1200 <= -300),False,False
2025-01-18,3376.0,Arman Tsarukyan,Islam Makhachev,275,-350,0.46442000567913055,0.5355799943208694,Islam Makhachev,-350.0,0.5355799943208694,0.7415750212967396,-0.31139715015888214,Islam Makhachev,True,0.2857142857142857,False,favorite cap (-350 <= -300),False,False
2025-01-18,469.0,Merab Dvalishvili,Umar Nurmagomedov,220,-270,0.4399909973144531,0.5600090026855469,Umar Nurmagomedov,-270.0,0.5600090026855469,0.40797119140625004,-0.2325802555790654,Merab Dvalishvili,False,-1.0,False,favorite confidence (56.0% < 65.0%),False,False
2025-01-18,471.0,Jailton Almeida,Serghei Spivac,-450,350,0.6546328216791153,0.3453671783208847,Jailton Almeida,-450.0,0.6546328216791153,-0.19989321794774798,0.5541523024439812,Jailton Almeida,True,0.2222222222222222,False,favorite cap (-450 <= -300),False,False
2025-01-18,234.0,Beneil Dariush,Renato Moicano,135,-165,0.3941473662853241,0.6058526337146759,Renato Moicano,-165.0,0.6058526337146759,-0.07375368922948833,-0.026963951912793216,Beneil Dariush,False,-1.0,False,favorite confidence (60.6% < 65.0%),False,False
2025-01-18,472.0,Kevin Holland,Reinier de Ridder,116,-136,0.4224797189235687,0.5775202810764313,Reinier de Ridder,-136.0,0.5775202810764313,-0.08744380712509159,0.002167546573807244,Reinier de Ridder,True,0.7352941176470589,False,min_fights,False,False
2025-01-18,473.0,Payton Talbott,Raoni Barcelos,-1200,750,0.8366779237985611,0.1633220762014389,Payton Talbott,-1200.0,0.8366779237985611,-0.09359891588489215,0.3882376477122307,Raoni Barcelos,False,-1.0,False,favorite cap (-1200 <= -300),False,False
2025-01-18,,Azamat Bekoev,Zachary Reese,-184,154,,,,,,,,,,,False,min_fights,True,
2025-01-18,475.0,Billy Elekana,Bogdan Guskov,330,-420,0.5690504312515259,0.4309495687484741,Billy Elekana,330.0,0.5690504312515259,1.4469168543815611,-0.4664433910733178,Bogdan Guskov,False,-1.0,False,min_fights,False,False
2025-01-18,,Sedriques Dumas,Zachary Reese,220,-275,,,,,,,,,,,False,min_fights,True,
2025-01-18,476.0,Diego Ferreira,Grant Dawson,200,-245,0.3662577271461487,0.6337422728538513,Grant Dawson,-245.0,0.6337422728538513,0.09877318143844604,-0.1075874116955971,Grant Dawson,True,0.40816326530612246,False,favorite confidence (63.4% < 65.0%),False,False
2025-01-18,477.0,Ailin Perez,Karol Rosa,205,-245,0.5666289329528809,0.43337106704711914,Ailin Perez,205.0,0.5666289329528809,0.7282182455062864,-0.3897427831377302,Ailin Perez,True,2.05,True,,False,True
2025-01-18,478.0,Muin Gafurov,Rinya Nakamura,530,-750,0.29692883789539337,0.7030711621046066,Rinya Nakamura,-750.0,0.7030711621046066,0.8706516787409782,-0.20318601628144584,Muin Gafurov,False,-1.0,False,favorite cap (-750 <= -300),False,False
2025-01-18,470.0,Jamahal Hill,Jiri Prochazka,-120,102,0.5237673968076706,0.4762326031923294,Jamahal Hill,-120.0,0.5237673968076706,-0.03975977251927054,-0.03801014155149457,Jiri Prochazka,False,-1.0,False,favorite confidence (52.4% < 65.0%),False,False
2025-02-01,457.0,Israel Adesanya,Nassourdine Imavov,-158,134,0.3819742649793625,0.6180257350206375,Nassourdine Imavov,134.0,0.6180257350206375,-0.3762698711096486,0.4461802199482918,Nassourdine Imavov,True,1.34,True,,False,False
2025-02-01,458.0,Michael Page,Shara Magomedov,164,-196,0.3089214116334915,0.6910785883665085,Shara Magomedov,-196.0,0.6910785883665085,-0.18444747328758238,0.043669704880033244,Michael Page,False,-1.0,False,edge (2.9% < 5.0%),False,False
2025-02-01,459.0,Jairzinho Rozenstruik,Sergei Pavlovich,260,-320,0.5096646100282669,0.4903353899717331,Jairzinho Rozenstruik,260.0,0.5096646100282669,0.8347925961017608,-0.3564348006621003,Sergei Pavlovich,False,-1.0,False,underdog confidence (51.0% < 53.0%),False,False
2025-02-01,460.0,Said Nurmagomedov,Vinicius Oliveira,-225,188,0.5026139616966248,0.49738603830337524,Said Nurmagomedov,-225.0,0.5026139616966248,-0.2740020553270976,0.4324717903137206,Vinicius Oliveira,False,-1.0,False,favorite confidence (50.3% < 65.0%),False,False
2025-02-01,461.0,Fares Ziam,Mike Davis,122,-144,0.6931679546833038,0.30683204531669617,Fares Ziam,122.0,0.6931679546833038,0.5388328593969345,-0.48009014543559814,Fares Ziam,True,1.22,True,,False,False
2025-02-01,329.0,Andre Muniz,Ikram Aliskerov,475,-650,0.5243445336818695,0.4756554663181305,Andre Muniz,475.0,0.5243445336818695,2.0149810686707497,-0.45116676963292635,Ikram Aliskerov,False,-1.0,False,underdog cap (475 >= 300),False,False
2025-02-01,,Abdul-Kareem Al-Selwady,Jordan Leavitt,-250,200,0.3567887246608734,0.6432112753391266,Jordan Leavitt,200.0,0.6432112753391266,-0.5004957854747772,0.9296338260173798,,,,False,min_fights,False,False
2025-02-01,462.0,Kaan Ofli,Muhammad Naimov,310,-390,0.22978898882865906,0.7702110111713409,Muhammad Naimov,-390.0,0.7702110111713409,-0.0578651458024978,-0.032298985964212684,Muhammad Naimov,True,0.2564102564102564,False,min_fights,False,False
2025-02-01,463.0,Shamil Gaziev,Thomas Petersen,-340,275,0.6203373968601227,0.3796626031398773,Shamil Gaziev,-340.0,0.6203373968601227,-0.1972104275927824,0.42373476177453995,Shamil Gaziev,True,0.29411764705882354,False,favorite cap (-340 <= -300),False,False
2025-02-01,464.0,Damir Hadzovic,Terrance McKinney,430,-590,0.35625287890434265,0.6437471210956573,Terrance McKinney,-590.0,0.6437471210956573,0.888140258193016,-0.24714319736270582,Terrance McKinney,True,0.1694915254237288,False,favorite cap (-590 <= -300),False,False
2025-02-01,465.0,Jasmine Jasudavicius,Mayra Bueno Silva,-250,205,0.6455990523099899,0.35440094769001007,Jasmine Jasudavicius,-250.0,0.6455990523099899,-0.09616132676601408,0.0809228904545306,Jasmine Jasudavicius,True,0.4,False,favorite confidence (64.6% < 65.0%),False,True
2025-02-01,466.0,Bogdan Grad,Lucas Alexander,108,-126,0.48754994571208954,0.5124500542879105,Lucas Alexander,-126.0,0.5124500542879105,0.014103887081146294,-0.08084355342009714,Bogdan Grad,False,-1.0,False,min_fights,False,False
2025-02-01,467.0,Hamdy Abdelwahab,Jamal Pogues,-148,126,0.5228662490844727,0.47713375091552734,Hamdy Abdelwahab,-148.0,0.5228662490844727,-0.12384574477737015,0.07832227706909178,Hamdy Abdelwahab,True,0.6756756756756757,False,min_fights,False,False
2025-02-01,,Abdul-Kareem Al-Selwady,Bolaji Oki,150,-185,0.30949878692626953,0.6905012130737305,Bolaji Oki,-185.0,0.6905012130737305,-0.22625303268432617,0.06374511203250371,,,,False,min_fights,False,False
2025-02-16,433.0,Gregory Rodrigues,Jared Cannonier,-240,194,0.5732072293758392,0.42679277062416077,Gregory Rodrigues,-240.0,0.5732072293758392,-0.1879564250508944,0.25477074563503266,Jared Cannonier,False,-1.0,False,favorite confidence (57.3% < 65.0%),False,False
2025-02-16,434.0,Calvin Kattar,Youssef Zalal,350,-450,0.17788635194301605,0.822113648056984,Youssef Zalal,-450.0,0.822113648056984,-0.19951141625642776,0.0048055698474248065,Youssef Zalal,True,0.2222222222222222,False,favorite cap (-450 <= -300),False,False
2025-02-16,435.0,Dylan Budka,Edmen Shahbazyan,520,-720,0.19799772650003433,0.8020022734999657,Edmen Shahbazyan,-720.0,0.8020022734999657,0.22758590430021286,-0.08660852184726132,Edmen Shahbazyan,True,0.1388888888888889,False,favorite cap (-720 <= -300),False,False
2025-02-16,436.0,Ismael Bonfim,Nazim Sadykhov,-245,200,0.5269178599119186,0.47308214008808136,Ismael Bonfim,-245.0,0.5269178599119186,-0.25801362583831866,0.4192464202642441,Nazim Sadykhov,False,-1.0,False,favorite confidence (52.7% < 65.0%),False,False
2025-02-16,437.0,Andre Petroski,Rodolfo Vieira,220,-270,0.5487701892852783,0.4512298107147217,Andre Petroski,220.0,0.5487701892852783,0.7560646057128908,-0.38164803716871476,Andre Petroski,True,2.2,True,,False,False
2025-02-23,421.0,Henry Cejudo,Song Yadong,210,-255,0.2595450133085251,0.7404549866914749,Song Yadong,-255.0,0.7404549866914749,-0.1954104587435722,0.030829491276367027,Song Yadong,True,0.39215686274509803,False,edge (2.2% < 5.0%),False,False
2025-02-23,422.0,Anthony Hernandez,Brendan Allen,-335,270,0.6784789115190506,0.3215210884809494,Anthony Hernandez,-335.0,0.6784789115190506,-0.11899007011705373,0.1896280273795129,Anthony Hernandez,True,0.29850746268656714,False,favorite cap (-335 <= -300),False,False
2025-02-23,423.0,Jean Matsumoto,Rob Font,-200,168,0.49785496294498444,0.5021450370550156,Rob Font,168.0,0.5021450370550156,-0.25321755558252335,0.3457486993074417,Rob Font,True,1.68,False,underdog confidence (50.2% < 53.0%),False,False
2025-02-23,424.0,Jean Silva,Melsik Baghdasaryan,-490,380,0.8167865052819252,0.1832134947180748,Jean Silva,-490.0,0.8167865052819252,-0.016522371191151297,-0.12057522535324094,Jean Silva,True,0.20408163265306123,False,favorite cap (-490 <= -300),False,False
2025-02-23,425.0,Alonzo Menifield,Julius Walker,-235,194,0.2666022926568985,0.7333977073431015,Julius Walker,194.0,0.7333977073431015,-0.619949923233783,1.1561892595887184,Alonzo Menifield,False,-1.0,False,min_fights,False,False
2025-02-23,426.0,Ibo Aslan,Ion Cutelaba,-215,180,0.49234363436698914,0.5076563656330109,Ion Cutelaba,180.0,0.5076563656330109,-0.2786593263925508,0.42143782377243044,Ion Cutelaba,True,1.8,False,underdog confidence (50.8% < 53.0%),False,False
2025-02-23,427.0,Andre Fili,Melquizael Costa,120,-142,0.27110834419727325,0.7288916558027267,Melquizael Costa,-142.0,0.7288916558027267,-0.4035616427659989,0.24219563876239347,Melquizael Costa,True,0.704225352112676,True,,False,False
2025-02-23,428.0,Mansur Abdul-Malik,Nick Klein,-1350,810,0.7381774038076401,0.2618225961923599,Mansur Abdul-Malik,-1350.0,0.7381774038076401,-0.2071427885029051,1.3825856253504751,Mansur Abdul-Malik,True,0.07407407407407407,False,min_fights,False,False
2025-02-23,429.0,Javid Basharat,Ricky Simon,-260,215,0.43704259395599365,0.5629574060440063,Ricky Simon,215.0,0.5629574060440063,-0.3948641006763165,0.77331582903862,Ricky Simon,True,2.15,True,,False,False
2025-02-23,430.0,Austin Vanderford,Nikolay Veretennikov,102,-120,0.7281915247440338,0.2718084752559662,Austin Vanderford,102.0,0.7281915247440338,0.47094687998294826,-0.5016844620307286,Austin Vanderford,True,1.02,False,min_fights,False,False
2025-03-02,,Asu Almabaev,Manel Kape,184,-220,,,,,,,,,,,False,min_fights,True,
2025-03-02,412.0,Cody Brundage,Julian Marquez,-116,-102,0.7227705270051956,0.2772294729948044,Cody Brundage,-116.0,0.7227705270051956,0.34584856752691595,-0.4509769260298972,Cody Brundage,True,0.8620689655172413,True,,False,False
2025-03-02,413.0,Esteban Ribovics,Nasrat Haqparast,-260,215,0.5434952974319458,0.4565047025680542,Esteban Ribovics,-260.0,0.5434952974319458,-0.2474680497096135,0.4379898130893707,Nasrat Haqparast,False,-1.0,False,favorite confidence (54.3% < 65.0%),False,False
2025-03-02,414.0,Hyder Amil,William Gomis,176,-210,0.4747154414653778,0.5252845585346222,William Gomis,-210.0,0.5252845585346222,0.31021461844444276,-0.22457993740127202,Hyder Amil,False,-1.0,False,favorite confidence (52.5% < 65.0%),False,False
2025-03-02,415.0,Danny Barlow,Sam Patterson,-245,200,0.4246649593114853,0.5753350406885147,Sam Patterson,200.0,0.5753350406885147,-0.40200240423484723,0.7260051220655441,Sam Patterson,True,2.0,True,,False,False
2025-02-09,989.0,Dricus Du Plessis,Sean Strickland,-220,184,0.7549725472927094,0.24502745270729065,Dricus Du Plessis,-220.0,0.7549725472927094,0.09814188697121357,-0.30412203431129453,Dricus Du Plessis,True,0.45454545454545453,True,,False,False
2025-02-09,446.0,Tatiana Suarez,Zhang Weili,-146,124,0.46961966156959534,0.5303803384304047,Zhang Weili,124.0,0.5303803384304047,-0.20872303598547637,0.18805195808410646,Zhang Weili,True,1.24,False,underdog edge (8.4% < 10.0%),False,True
2025-02-09,447.0,Justin Tafa,Tallison Teixeira,132,-156,0.36464841663837433,0.6353515833616257,Tallison Teixeira,-156.0,0.6353515833616257,-0.15401567339897154,0.0426282393626678,Tallison Teixeira,True,0.6410256410256411,False,min_fights,False,False
2025-02-09,449.0,Francisco Prado,Jake Matthews,200,-245,0.6068732589483261,0.3931267410516739,Francisco Prado,200.0,0.6068732589483261,0.8206197768449783,-0.4464133646415204,Jake Matthews,False,-1.0,True,,False,False
2025-02-09,,Jim Crute,Rodolfo Bellato,124,-146,,,,,,,,,,,False,min_fights,True,
2025-02-09,450.0,Gabriel Santos,Jack Jenkins,-225,188,0.4778037816286087,0.5221962183713913,Jack Jenkins,188.0,0.5221962183713913,-0.30983898209200966,0.5039251089096068,Gabriel Santos,False,-1.0,False,underdog confidence (52.2% < 53.0%),False,False
2025-02-09,451.0,Tom Nolan,Viacheslav Borshchev,-102,-116,0.6896591633558273,0.31034083664417267,Tom Nolan,-102.0,0.6896591633558273,0.3657955980184031,-0.42212395935223024,Tom Nolan,True,0.9803921568627451,True,,False,False
2025-02-09,,Bruna Brasil,Cong Wang,275,-350,,,,,,,,,,,False,min_fights,True,
2025-02-09,453.0,Aleksandre Topuria,Colby Thicknesse,-330,265,0.6152922213077545,0.3847077786922455,Aleksandre Topuria,-330.0,0.6152922213077545,-0.19825559041716836,0.40418339222669597,Aleksandre Topuria,True,0.30303030303030304,False,min_fights,False,False
2025-02-09,454.0,Kody Steele,Rongzhu,-350,280,0.2537936493754387,0.7462063506245613,Rongzhu,280.0,0.7462063506245613,-0.673693879374436,1.835584132373333,Rongzhu,True,2.8,False,min_fights,False,False
2025-02-09,455.0,Jonathan Micallef,Kevin Jousset,180,-215,0.6729744523763657,0.32702554762363434,Jonathan Micallef,180.0,0.6729744523763657,0.8843284666538238,-0.5208695465049078,Jonathan Micallef,True,1.8,False,min_fights,False,False
2025-10-04,401.0,Alex Pereira,Magomed Ankalaev,205,-250,0.6496953964233398,0.35030460357666016,Alex Pereira,205.0,0.6496953964233398,0.9815709590911863,-0.5095735549926758,Magomed Ankalaev,False,-1.0,True,,False,False
2025-10-04,93.0,Cory Sandhagen,Merab Dvalishvili,330,-420,0.38387808203697205,0.616121917963028,Merab Dvalishvili,-420.0,0.616121917963028,0.6506757527589797,-0.23718238728387017,Merab Dvalishvili,True,0.23809523809523808,False,favorite cap (-420 <= -300),False,False
2025-10-04,94.0,Jiri Prochazka,Khalil Rountree Jr.,-194,162,0.6786994785070419,0.32130052149295807,Jiri Prochazka,-194.0,0.6786994785070419,0.028544570520981027,-0.15819263368844982,Jiri Prochazka,True,0.5154639175257731,False,edge (1.9% < 5.0%),False,False
2025-10-04,95.0,Josh Emmett,Youssef Zalal,360,-460,0.17517127096652985,0.8248287290334702,Youssef Zalal,-460.0,0.8248287290334702,-0.1942121535539627,0.004139322301615844,Youssef Zalal,True,0.21739130434782608,False,favorite cap (-460 <= -300),False,False
2025-10-04,,Abus Magomedov,Joe Pfyer,172,-205,,,,,,,,,,,False,min_fights,True,
2025-10-04,8567.0,Ateba Gautier,Ozzy Diaz,-1000,650,0.8661490976810455,0.13385090231895447,Ateba Gautier,-1000.0,0.8661490976810455,-0.04723599255084991,0.0038817673921585083,Ateba Gautier,True,0.1,False,favorite cap (-1000 <= -300),False,False
2025-10-04,,Ateba Gautier,Treston Vines,-1800,980,,,,,,,,,,,False,min_fights,True,
2025-10-04,98.0,Daniel Santos,Joosang Yoo,-134,114,0.6311695873737335,0.3688304126262665,Daniel Santos,-134.0,0.6311695873737335,0.10219166750338543,-0.21070291697978977,Daniel Santos,True,0.746268656716418,False,min_fights,False,False
2025-10-04,99.0,Jakub Wiklacz,Patchy Mix,280,-350,0.6639514416456223,0.33604855835437775,Jakub Wiklacz,280.0,0.6639514416456223,1.5230154782533645,-0.5679375678300858,Jakub Wiklacz,True,2.8,False,min_fights,False,False
2025-10-04,100.0,Andre Muniz,Edmen Shahbazyan,260,-320,0.3632846772670746,0.6367153227329254,Edmen Shahbazyan,-320.0,0.6367153227329254,0.30782483816146855,-0.1643111389130354,Edmen Shahbazyan,True,0.3125,False,favorite cap (-320 <= -300),False,False
2025-03-16,1423.0,Marvin Vettori,Roman Dolidze,-154,130,0.5085264295339584,0.49147357046604156,Marvin Vettori,-154.0,0.5085264295339584,-0.16126160323619843,0.13038921207189558,Marvin Vettori,True,0.6493506493506493,False,favorite confidence (50.9% < 65.0%),False,False
2025-03-16,389.0,Chidi Njokuani,Elizeu Zaleski Dos Santos,164,-196,0.6612924039363861,0.3387075960636139,Chidi Njokuani,164.0,0.6612924039363861,0.7458119463920592,-0.48848240594474635,Chidi Njokuani,True,1.64,True,,False,False
2025-03-16,390.0,Alexander Hernandez,Kurt Holobaugh,-200,168,0.5711342841386795,0.4288657158613205,Alexander Hernandez,-200.0,0.5711342841386795,-0.14329857379198074,0.14936011850833886,Alexander Hernandez,True,0.5,False,favorite confidence (57.1% < 65.0%),False,False
2025-03-16,391.0,Cody Gibson,Da'mon Blackshear,350,-450,0.3440752476453781,0.6559247523546219,Da'mon Blackshear,-450.0,0.6559247523546219,0.5483386144042015,-0.19831419156657326,Da'Mon Blackshear,True,0.2222222222222222,False,favorite cap (-450 <= -300),False,False
2025-03-22,375.0,Leon Edwards,Sean Brady,112,-132,0.3846807926893234,0.6153192073106766,Sean Brady,-132.0,0.6153192073106766,-0.1844767194986343,0.08147012193997699,Sean Brady,True,0.7575757575757576,False,favorite confidence (61.5% < 65.0%),False,False
2025-03-22,376.0,Carlos Ulberg,Jan Blachowicz,-330,265,0.7814750522375107,0.21852494776248932,Carlos Ulberg,-330.0,0.7814750522375107,0.018285674127665436,-0.202383940666914,Carlos Ulberg,True,0.30303030303030304,False,favorite cap (-330 <= -300),False,False
2025-03-22,377.0,Gunnar Nelson,Kevin Holland,-126,108,0.3085571229457855,0.6914428770542145,Kevin Holland,108.0,0.6914428770542145,-0.4465562715416863,0.4382011842727661,Kevin Holland,True,1.08,True,,False,False
2025-03-22,378.0,Alexia Thainara,Molly McCann,-225,188,0.7549901381134987,0.2450098618865013,Alexia Thainara,-225.0,0.7549901381134987,0.090541310608387,-0.29437159776687627,Alexia Thainara,True,0.4444444444444444,False,min_fights,False,True
2025-03-22,379.0,Chris Duncan,Jordan Vucenic,265,-330,0.5160059332847595,0.4839940667152405,Chris Duncan,265.0,0.5160059332847595,0.8834216564893722,-0.3693410645831715,Chris Duncan,True,2.65,False,min_fights,False,False
2025-03-22,380.0,Morgan Charriere,Nathaniel Wood,-116,-102,0.49101027846336365,0.5089897215366364,Nathaniel Wood,-102.0,0.5089897215366364,-0.08570499872339188,0.00799925245490729,Nathaniel Wood,True,0.9803921568627451,False,favorite confidence (50.9% < 65.0%),False,False
2025-03-22,381.0,Chris Padilla,Jai Herbert,110,-130,0.7352947145700455,0.26470528542995453,Chris Padilla,110.0,0.7352947145700455,0.5441189005970956,-0.5316752642393112,Chris Padilla,True,1.1,True,,False,False
2025-03-22,382.0,Felipe Dos Santos,Lone'er Kavanagh,210,-255,0.5141938179731369,0.4858061820268631,Felipe Dos Santos,210.0,0.5141938179731369,0.5940008357167244,-0.3236815897273082,Lone'er Kavanagh,False,-1.0,False,min_fights,False,False
2025-03-22,383.0,Marcin Tybura,Mick Parkin,142,-168,0.3600291758775711,0.6399708241224289,Mick Parkin,-168.0,0.6399708241224289,-0.12872939437627795,0.020905838481017514,Marcin Tybura,False,-1.0,False,favorite confidence (64.0% < 65.0%),False,False
2025-03-22,,Jack Della Maddalena,Leon Edwards,-145,120,0.6940256655216217,0.3059743344783783,Jack Della Maddalena,-145.0,0.6940256655216217,0.17266405553653325,-0.32685646414756775,,,,True,,False,False
2025-03-22,384.0,Andrey Pulyaev,Christian Leroy Duncan,320,-405,0.42392781376838684,0.5760721862316132,Christian Leroy Duncan,-405.0,0.5760721862316132,0.7804968178272249,-0.2816877677852725,Christian Leroy Duncan,True,0.24691358024691357,False,min_fights,False,False
2025-03-22,385.0,Puja Tomar,Shauna Bannon,176,-210,0.464846134185791,0.535153865814209,Shauna Bannon,-210.0,0.535153865814209,0.2829753303527832,-0.21001095998854863,Shauna Bannon,True,0.47619047619047616,False,min_fights,False,True
2025-03-22,386.0,Caolan Loughran,Nathan Fletcher,132,-156,0.1814824938774109,0.8185175061225891,Nathan Fletcher,-156.0,0.8185175061225891,-0.5789606142044067,0.3432082151755309,Caolan Loughran,False,-1.0,False,min_fights,False,False
2025-03-22,,Guram Kutateladze,Kaua Fernandes,-350,280,,,,,,,,,,,False,min_fights,True,
2025-03-30,363.0,Brandon Moreno,Steve Erceg,-230,190,0.5824534744024277,0.4175465255975723,Brandon Moreno,-230.0,0.5824534744024277,-0.16430588455303857,0.21088492423295968,Brandon Moreno,True,0.43478260869565216,False,favorite confidence (58.2% < 65.0%),False,False
2025-03-30,364.0,Drew Dober,Manuel Torres,106,-124,0.29744163155555725,0.7025583684444427,Manuel Torres,-124.0,0.7025583684444427,-0.3872702389955521,0.2691376978351223,Manuel Torres,True,0.8064516129032258,True,,False,False
2025-03-30,,Joe Pfyer,Kelvin Gastelum,-270,220,,,,,,,,,,,False,min_fights,True,
2025-03-30,365.0,Cj Vergara,Edgar Chairez,220,-270,0.3817851394414902,0.6182148605585098,Edgar Chairez,-270.0,0.6182148605585098,0.22171244621276864,-0.15281667256796802,Edgar Chairez,True,0.37037037037037035,False,favorite confidence (61.8% < 65.0%),False,False
2025-03-30,,Raul Rosas Jr,Vince Morales,-480,370,0.7832288220524788,0.2167711779475212,Raul Rosas Jr,-480.0,0.7832288220524788,-0.05359850668658811,0.018824536353349686,,,,False,favorite cap (-480 <= -300),False,False
2025-04-06,351.0,Josh Emmett,Lerone Murphy,260,-320,0.21551966667175293,0.7844803333282471,Lerone Murphy,-320.0,0.7844803333282471,-0.22412919998168945,0.02963043749332428,Lerone Murphy,True,0.3125,False,favorite cap (-320 <= -300),False,False
2025-04-06,352.0,Joanderson Brito,Pat Sabatini,-205,172,0.570462629199028,0.429537370800972,Joanderson Brito,-205.0,0.570462629199028,-0.15126291753315346,0.16834164857864375,Pat Sabatini,False,-1.0,False,favorite confidence (57.0% < 65.0%),False,False
2025-04-06,,Chang Ho Lee,Cortavious Romious,-152,128,,,,,,,,,,,False,min_fights,True,
2025-04-06,354.0,Brad Tavares,Gerald Meerschaert,-166,140,0.5438978672027588,0.4561021327972412,Brad Tavares,-166.0,0.5438978672027588,-0.12845281520521784,0.09464511871337888,Brad Tavares,True,0.6024096385542169,False,favorite confidence (54.4% < 65.0%),False,False
2025-04-06,355.0,Luis Gurule,Ode Osbourne,-255,210,0.40675628185272217,0.5932437181472778,Ode Osbourne,210.0,0.5932437181472778,-0.43373145075405345,0.8390555262565613,Ode Osbourne,True,2.1,False,min_fights,False,False
2025-04-06,,Robert Valentin Frey,Torrez Finney,250,-310,,,,,,,,,,,False,min_fights,True,
2025-04-06,357.0,Diana Belbita,Dione Barbosa,730,-1150,0.37453019618988037,0.6254698038101196,Dione Barbosa,-1150.0,0.6254698038101196,2.108600628376007,-0.32014151759769605,Dione Barbosa,True,0.08695652173913043,False,favorite cap (-1150 <= -300),False,True
2025-04-06,358.0,Daniel Frunza,Rhys McKee,-122,104,0.38298600912094116,0.6170139908790588,Rhys McKee,104.0,0.6170139908790588,-0.3030910325832054,0.25870854139328003,Rhys McKee,True,1.04,False,min_fights,False,False
2026-02-01,338.0,Alexander Volkanovski,Diego Lopes,-178,138,0.5149322748184204,0.4850677251815796,Alexander Volkanovski,-178.0,0.5149322748184204,-0.19577993033977037,0.1544611859321594,Alexander Volkanovski,True,0.5617977528089888,False,favorite confidence (51.5% < 65.0%),False,False
2025-06-21,,Jamahal Hill,Khalil Rountree,-118,100,0.5589007586240768,0.44109924137592316,Jamahal Hill,-118.0,0.5589007586240768,0.03254546932244701,-0.11780151724815369,,,,False,favorite confidence (55.9% < 65.0%),False,False
2025-06-21,243.0,Ignacio Bahamondes,Rafael Fiziev,-144,124,0.7458313256502151,0.25416867434978485,Ignacio Bahamondes,-144.0,0.7458313256502151,0.2637697462406423,-0.43066216945648195,Rafael Fiziev,False,-1.0,True,,False,False
2025-06-21,244.0,Curtis Blaydes,Rizvan Kuniev,-240,198,0.6596699953079224,0.34033000469207764,Curtis Blaydes,-240.0,0.6596699953079224,-0.06546750664710999,0.014183413982391313,Curtis Blaydes,True,0.4166666666666667,False,min_fights,False,False
2025-06-21,245.0,Myktybek Orolbai,Tofiq Musayev,-186,156,0.8514417856931686,0.14855821430683136,Myktybek Orolbai,-186.0,0.8514417856931686,0.3092061866034743,-0.6196909713745117,Myktybek Orolbai,True,0.5376344086021505,False,min_fights,False,False
2025-06-21,246.0,Nazim Sadykhov,Nikolas Motta,-420,330,0.5399730503559113,0.46002694964408875,Nazim Sadykhov,-420.0,0.5399730503559113,-0.3314619376545861,0.9781158834695816,Nazim Sadykhov,True,0.23809523809523808,False,favorite cap (-420 <= -300),False,False
2025-06-21,247.0,Bogdan Grad,Muhammad Naimov,205,-250,0.7229618281126022,0.27703817188739777,Bogdan Grad,205.0,0.7229618281126022,1.2050335757434367,-0.6121465593576432,Muhammad Naimov,False,-1.0,False,min_fights,False,False
2025-06-21,248.0,Oban Elliott,Seokhyeon Ko,-480,370,0.6052538603544235,0.3947461396455765,Oban Elliott,-480.0,0.6052538603544235,-0.26865158540507156,0.8553068563342094,Seokhyeon Ko,False,-1.0,False,min_fights,False,False
2025-06-21,,Ismail Naurdiev,Jun Yong Park,160,-190,,,,,,,,,,,False,min_fights,True,
